Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Long,Lat,ObjectId
161592,GO-20182066054,1541723400000,1541748480000,Commercial,2130,210,Theft Over,2018,November,9,313,Friday    ,7,2018,November,9,313,Friday    ,0,Theft Over,D23,1,West Humber-Clairville (1),-79.6206818,43.7433586,5790
161659,GO-20192125234,1572782400000,1572787320000,Outside,2132,200,Theft From Motor Vehicle Over,2019,November,3,307,Sunday    ,13,2019,November,3,307,Sunday    ,12,Theft Over,D52,78,Kensington-Chinatown (78),-79.3984451,43.6538963,5791
161687,GO-201938339,1545836400000,1546865160000,Other,2130,210,Theft Over,2019,January,7,7,Monday    ,12,2018,December,26,360,Wednesday ,15,Theft Over,D41,120,Clairlea-Birchmount (120),-79.2772217,43.7051849,5792
161698,GO-2019153937,1548395160000,1548402780000,House,2132,200,Theft From Motor Vehicle Over,2019,January,25,25,Friday    ,7,2019,January,25,25,Friday    ,5,Theft Over,D42,130,Milliken (130),-79.2870178,43.8149338,5793
161744,GO-20182365245,1545877380000,1545878580000,Commercial,2130,210,Theft Over,2018,December,27,361,Thursday  ,2,2018,December,27,361,Thursday  ,2,Theft Over,D53,95,Annex (95),-79.3930817,43.6707535,5794
161752,GO-2018726191,1523206800000,1524493560000,Other,2130,210,Theft Over,2018,April,23,113,Monday    ,14,2018,April,8,98,Sunday    ,17,Theft Over,D53,95,Annex (95),-79.3948212,43.6703873,5795
161756,GO-2018944198,1527105600000,1527273540000,Outside,2132,200,Theft From Motor Vehicle Over,2018,May,25,145,Friday    ,18,2018,May,23,143,Wednesday ,20,Theft Over,D52,78,Kensington-Chinatown (78),-79.3983459,43.6563072,5796
161802,GO-201996166,1547593200000,1547633220000,Other,2132,200,Theft From Motor Vehicle Over,2019,January,16,16,Wednesday ,10,2019,January,15,15,Tuesday   ,23,Theft Over,D41,126,Dorset Park (126),-79.2882538,43.7558556,5797
161827,GO-2018337217,1514995860000,1519310940000,Commercial,2130,210,Theft Over,2018,February,22,53,Thursday  ,14,2018,January,3,3,Wednesday ,16,Theft Over,D31,22,Humbermede (22),-79.5327911,43.7494888,5798
161833,GO-2018861418,1525969800000,1526302200000,House,2130,210,Theft Over,2018,May,14,134,Monday    ,12,2018,May,10,130,Thursday  ,16,Theft Over,D32,32,Englemount-Lawrence (32),-79.4347916,43.7199783,5799
161842,GO-20181658300,1535569200000,1536330660000,House,2130,210,Theft Over,2018,September,7,250,Friday    ,14,2018,August,29,241,Wednesday ,19,Theft Over,D32,37,Willowdale West (37),-79.4172974,43.7784004,5800
161843,GO-20191750825,1568293200000,1568293440000,Commercial,2130,210,Theft Over,2019,September,12,255,Thursday  ,13,2019,September,12,255,Thursday  ,13,Theft Over,D33,45,Parkwoods-Donalda (45),-79.3175278,43.7630234,5801
161868,GO-20181910339,1538265600000,1539768780000,Commercial,2130,210,Theft Over,2018,October,17,290,Wednesday ,9,2018,September,30,273,Sunday    ,0,Theft Over,D32,27,York University Heights (27),-79.4669266,43.768856,5802
161874,GO-20182309128,1544113800000,1545037440000,Outside,2130,200,Theft From Mail / Bag / Key,2018,December,17,351,Monday    ,9,2018,December,6,340,Thursday  ,16,Theft Over,D51,75,Church-Yonge Corridor (75),-79.3732529,43.6537323,5803
161910,GO-20192184722,1573228800000,1573548540000,House,2132,200,Theft From Motor Vehicle Over,2019,November,12,316,Tuesday   ,8,2019,November,8,312,Friday    ,16,Theft Over,D53,39,Bedford Park-Nortown (39),-79.4199829,43.7213402,5804
161921,GO-2018196952,1516982400000,1517428080000,Outside,2130,210,Theft Over,2018,January,31,31,Wednesday ,19,2018,January,26,26,Friday    ,16,Theft Over,D23,1,West Humber-Clairville (1),-79.5955658,43.6867599,5805
161922,GO-2018273309,1518378300000,1518463740000,Outside,2132,200,Theft From Motor Vehicle Over,2018,February,12,43,Monday    ,19,2018,February,11,42,Sunday    ,19,Theft Over,D11,91,Weston-Pellam Park (91),-79.4606934,43.6706886,5806
161929,GO-2018869762,1526160600000,1526303100000,Commercial,2130,210,Theft Over,2018,May,14,134,Monday    ,13,2018,May,12,132,Saturday  ,21,Theft Over,D14,78,Kensington-Chinatown (78),-79.4005966,43.6478882,5807
161940,GO-20192236594,1574170200000,1574191800000,House,2130,200,Theft From Mail / Bag / Key,2019,November,19,323,Tuesday   ,19,2019,November,19,323,Tuesday   ,13,Theft Over,D33,47,Don Valley Village (47),-79.3666077,43.7870522,5808
161963,GO-20191808878,1568902860000,1568971080000,Commercial,2130,210,Theft Over,2019,September,20,263,Friday    ,9,2019,September,19,262,Thursday  ,14,Theft Over,D41,120,Clairlea-Birchmount (120),-79.3021011,43.7233849,5809
161970,GO-20192449312,1576706400000,1576839420000,Outside,2132,200,Theft From Motor Vehicle Over,2019,December,20,354,Friday    ,10,2019,December,18,352,Wednesday ,22,Theft Over,D32,51,Willowdale East (51),-79.4131927,43.7769279,5810
161971,GO-20192446913,1576688400000,1576934580000,Apartment,2130,210,Theft Over,2019,December,21,355,Saturday  ,13,2019,December,18,352,Wednesday ,17,Theft Over,D32,37,Willowdale West (37),-79.4148483,43.7769508,5811
161975,GO-20191751516,1568086200000,1568298660000,House,2132,200,Theft From Motor Vehicle Over,2019,September,12,255,Thursday  ,14,2019,September,10,253,Tuesday   ,3,Theft Over,D32,41,Bridle Path-Sunnybrook-York Mills (41),-79.40345,43.7350578,5812
162010,GO-2019627375,1554580800000,1554667200000,Outside,2130,210,Theft Over,2019,April,7,97,Sunday    ,20,2019,April,6,96,Saturday  ,20,Theft Over,D22,11,Eringate-Centennial-West Deane (11),-79.6045151,43.6470985,5813
162013,GO-20191064522,1545294600000,1560105660000,Apartment,2130,210,Theft Over,2019,June,9,160,Sunday    ,18,2018,December,20,354,Thursday  ,8,Theft Over,D52,77,Waterfront Communities-The Island (77),-79.3897705,43.6466064,5814
162040,GO-201999613,1547663340000,1547663340000,Commercial,2130,210,Theft Over,2019,January,16,16,Wednesday ,18,2019,January,16,16,Wednesday ,18,Theft Over,D32,33,Clanton Park (33),-79.4528656,43.733387,5815
162133,GO-20191011574,1555585200000,1559473200000,House,2130,200,Theft From Mail / Bag / Key,2019,June,2,153,Sunday    ,11,2019,April,18,108,Thursday  ,11,Theft Over,D12,110,Keelesdale-Eglinton West (110),-79.4644012,43.6825409,5816
162212,GO-20192448660,1576796400000,1576831740000,Outside,2130,210,Theft Over,2019,December,20,354,Friday    ,8,2019,December,19,353,Thursday  ,23,Theft Over,D23,1,West Humber-Clairville (1),-79.5732956,43.6910858,5817
162238,GO-20192067842,1572049800000,1572102120000,Outside,2132,200,Theft From Motor Vehicle Over,2019,October,26,299,Saturday  ,15,2019,October,26,299,Saturday  ,0,Theft Over,D32,51,Willowdale East (51),-79.4152832,43.7786827,5818
162276,GO-20191649445,1563789600000,1569918000000,Commercial,2130,210,Theft Over,2019,October,1,274,Tuesday   ,8,2019,July,22,203,Monday    ,10,Theft Over,D32,31,Yorkdale-Glen Park (31),-79.4482651,43.7248802,5819
162295,GO-20192111878,1572622920000,1572622920000,Other,2130,210,Theft Over,2019,November,1,305,Friday    ,15,2019,November,1,305,Friday    ,15,Theft Over,D14,78,Kensington-Chinatown (78),-79.4060211,43.6523132,5820
162407,GO-20191280464,1562158800000,1562679480000,House,2130,210,Theft Over,2019,July,9,190,Tuesday   ,13,2019,July,3,184,Wednesday ,13,Theft Over,D22,14,Islington-City Centre West (14),-79.560318,43.6542931,5821
162413,GO-20182263955,1542962820000,1544431080000,Commercial,2130,210,Theft Over,2018,December,10,344,Monday    ,8,2018,November,23,327,Friday    ,8,Theft Over,D31,24,Black Creek (24),-79.5317001,43.7593842,5822
162417,GO-2018245738,1516034700000,1518451680000,Outside,2130,215,Theft Over - Bicycle,2018,February,12,43,Monday    ,16,2018,January,15,15,Monday    ,16,Theft Over,D32,51,Willowdale East (51),-79.4086227,43.7649689,5823
162437,GO-20191111194,1560675780000,1560675780000,Outside,2130,210,Theft Over,2019,June,16,167,Sunday    ,9,2019,June,16,167,Sunday    ,9,Theft Over,D23,1,West Humber-Clairville (1),-79.6113205,43.7106895,5824
162501,GO-20191120401,1560780000000,1560784020000,Outside,2132,200,Theft From Motor Vehicle Over,2019,June,17,168,Monday    ,15,2019,June,17,168,Monday    ,14,Theft Over,D53,95,Annex (95),-79.400322,43.6687431,5825
162537,GO-20192314074,1575140400000,1575310800000,Outside,2132,200,Theft From Motor Vehicle Over,2019,December,2,336,Monday    ,18,2019,November,30,334,Saturday  ,19,Theft Over,D42,116,Steeles (116),-79.336319,43.8040886,5826
162540,GO-2018977847,1527588000000,1527700200000,Outside,2130,200,Theft From Mail / Bag / Key,2018,May,30,150,Wednesday ,17,2018,May,29,149,Tuesday   ,10,Theft Over,D14,78,Kensington-Chinatown (78),-79.4021912,43.6480141,5827
162574,GO-20191076582,1560259800000,1560268680000,House,2130,210,Theft Over,2019,June,11,162,Tuesday   ,15,2019,June,11,162,Tuesday   ,13,Theft Over,D43,135,Morningside (135),-79.2066116,43.7663612,5828
162586,GO-20191229668,1562072400000,1562082360000,Outside,2132,200,Theft From Motor Vehicle Over,2019,July,2,183,Tuesday   ,15,2019,July,2,183,Tuesday   ,13,Theft Over,D14,78,Kensington-Chinatown (78),-79.3986435,43.6544037,5829
162644,GO-20191579284,1566232800000,1566232920000,Commercial,2130,210,Theft Over,2019,August,19,231,Monday    ,16,2019,August,19,231,Monday    ,16,Theft Over,D14,77,Waterfront Communities-The Island (77),-79.3988419,43.6414299,5830
162656,GO-20191120069,1560775860000,1560788160000,Apartment,2130,210,Theft Over,2019,June,17,168,Monday    ,16,2019,June,17,168,Monday    ,12,Theft Over,D22,13,Etobicoke West Mall (13),-79.5623169,43.6356277,5831
162786,GO-20191422082,1564340700000,1564342620000,Outside,2130,211,Theft Over - Distraction,2019,July,28,209,Sunday    ,19,2019,July,28,209,Sunday    ,19,Theft Over,D42,116,Steeles (116),-79.3267899,43.8131294,5832
162787,GO-20191396249,1564027200000,1564039680000,Apartment,2130,200,Theft From Mail / Bag / Key,2019,July,25,206,Thursday  ,7,2019,July,25,206,Thursday  ,4,Theft Over,D22,17,Mimico (includes Humber Bay Shores) (17),-79.5098267,43.6205788,5833
162796,GO-20199025646,1565415180000,1565443800000,Apartment,2130,200,Theft From Mail / Bag / Key,2019,August,10,222,Saturday  ,13,2019,August,10,222,Saturday  ,5,Theft Over,D51,75,Church-Yonge Corridor (75),-79.3820572,43.6683502,5834
162803,GO-20191573260,1566136800000,1566157920000,House,2130,210,Theft Over,2019,August,18,230,Sunday    ,19,2019,August,18,230,Sunday    ,14,Theft Over,D53,100,Yonge-Eglinton (100),-79.4085999,43.7015953,5835
162839,GO-2018943584,1525191600000,1527268200000,Other,2130,210,Theft Over,2018,May,25,145,Friday    ,17,2018,May,1,121,Tuesday   ,16,Theft Over,D51,75,Church-Yonge Corridor (75),-79.3821182,43.6590996,5836
162842,GO-20192106150,1572533400000,1572629880000,Apartment,2132,200,Theft From Motor Vehicle Over,2019,November,1,305,Friday    ,17,2019,October,31,304,Thursday  ,14,Theft Over,D14,82,Niagara (82),-79.4171066,43.6386528,5837
162846,GO-2019746538,1555923600000,1556215080000,House,2130,210,Theft Over,2019,April,25,115,Thursday  ,17,2019,April,22,112,Monday    ,9,Theft Over,D31,23,Pelmo Park-Humberlea (23),-79.5405579,43.7196846,5838
162854,GO-20191129662,1557065520000,1560877860000,Commercial,2130,210,Theft Over,2019,June,18,169,Tuesday   ,17,2019,May,5,125,Sunday    ,14,Theft Over,D14,80,Palmerston-Little Italy (80),-79.4280548,43.6614838,5839
162882,GO-2019897526,1555459200000,1558082220000,Apartment,2130,210,Theft Over,2019,May,17,137,Friday    ,8,2019,April,17,107,Wednesday ,0,Theft Over,D43,137,Woburn (137),-79.2256165,43.7639618,5840
162973,GO-20191614479,1566129900000,1566906540000,Outside,2130,210,Theft Over,2019,August,27,239,Tuesday   ,11,2019,August,18,230,Sunday    ,12,Theft Over,D14,78,Kensington-Chinatown (78),-79.3986435,43.6544037,5841
163021,GO-20192459110,1575626400000,1576948800000,Apartment,2130,210,Theft Over,2019,December,21,355,Saturday  ,17,2019,December,6,340,Friday    ,10,Theft Over,D31,24,Black Creek (24),-79.522522,43.771244,5842
163026,GO-20191166248,1561310400000,1561561560000,Outside,2132,200,Theft From Motor Vehicle Over,2019,June,26,177,Wednesday ,15,2019,June,23,174,Sunday    ,17,Theft Over,D53,95,Annex (95),-79.3945007,43.6696091,5843
163036,GO-20191270668,1562252400000,1562570940000,Outside,2130,210,Theft Over,2019,July,8,189,Monday    ,7,2019,July,4,185,Thursday  ,15,Theft Over,D53,98,Rosedale-Moore Park (98),-79.389534,43.6769638,5844
163054,GO-2019738629,1556109900000,1556123700000,Outside,2130,210,Theft Over,2019,April,24,114,Wednesday ,16,2019,April,24,114,Wednesday ,12,Theft Over,D53,98,Rosedale-Moore Park (98),-79.3923874,43.6839447,5845
163103,GO-20191852399,1569468420000,1569468420000,Outside,2132,200,Theft From Motor Vehicle Over,2019,September,26,269,Thursday  ,3,2019,September,26,269,Thursday  ,3,Theft Over,D55,63,The Beaches (63),-79.3103333,43.6677322,5846
165557,GO-20181156418,1529945520000,1529945520000,Commercial,2133,200,Theft Over - Shoplifting,2018,June,25,176,Monday    ,16,2018,June,25,176,Monday    ,16,Theft Over,D41,122,Birchcliffe-Cliffside (122),-79.2488022,43.7102547,5847
163644,GO-20191512500,1565435820000,1565435820000,Commercial,2130,210,Theft Over,2019,August,10,222,Saturday  ,11,2019,August,10,222,Saturday  ,11,Theft Over,D52,77,Waterfront Communities-The Island (77),-79.3768387,43.6411552,5848
165578,GO-20189024701,1523922000000,1533081120000,House,2130,200,Theft From Mail / Bag / Key,2018,July,31,212,Tuesday   ,23,2018,April,16,106,Monday    ,23,Theft Over,D31,27,York University Heights (27),-79.4997482,43.7665749,5849
163652,GO-20191571827,1566131400000,1566143220000,Commercial,2130,210,Theft Over,2019,August,18,230,Sunday    ,15,2019,August,18,230,Sunday    ,12,Theft Over,D51,75,Church-Yonge Corridor (75),-79.3806763,43.655777,5850
163738,GO-2019841912,1557138600000,1557402720000,Apartment,2130,210,Theft Over,2019,May,9,129,Thursday  ,11,2019,May,6,126,Monday    ,10,Theft Over,D52,76,Bay Street Corridor (76),-79.3850479,43.6660652,5851
165579,GO-20182608,1514772300000,1514804400000,Outside,2130,210,Theft Over,2018,January,1,1,Monday    ,11,2018,January,1,1,Monday    ,2,Theft Over,D23,1,West Humber-Clairville (1),-79.5895996,43.7084961,5852
163747,GO-20191327399,1563154200000,1563545460000,Outside,2132,200,Theft From Motor Vehicle Over,2019,July,19,200,Friday    ,14,2019,July,15,196,Monday    ,1,Theft Over,D51,74,North St.James Town (74),-79.3737259,43.6713295,5853
165591,GO-2018522081,1517763600000,1521746520000,Commercial,2130,210,Theft Over,2018,March,22,81,Thursday  ,19,2018,February,4,35,Sunday    ,17,Theft Over,D12,30,Brookhaven-Amesbury (30),-79.4901657,43.6964302,5854
165616,GO-20181539174,1534438800000,1534969680000,Commercial,2132,200,Theft From Motor Vehicle Over,2018,August,22,234,Wednesday ,20,2018,August,16,228,Thursday  ,17,Theft Over,D51,75,Church-Yonge Corridor (75),-79.3834229,43.6621399,5855
165624,GO-20189008832,1519110000000,1521637500000,Apartment,2130,200,Theft From Mail / Bag / Key,2018,March,21,80,Wednesday ,13,2018,February,20,51,Tuesday   ,7,Theft Over,D14,95,Annex (95),-79.4215469,43.6716232,5856
165632,GO-20181359179,1532034000000,1532532120000,Commercial,2130,210,Theft Over,2018,July,25,206,Wednesday ,15,2018,July,19,200,Thursday  ,21,Theft Over,D54,62,East End-Danforth (62),-79.3018341,43.6881485,5857
