id,title,price,sqft,image,url,post_published_date,lat,long,postal_code,FSA,rental_type,bedrooms,bathrooms,furnished,pet_friendly,description,source
k_1515567563,"Valencia Towers - 0 Bedroom, 1 Bathroom for Rent",1589,425,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/MqYAAOSwDKNfJcuQ/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/valencia-towers-0-bedroom-1-bathroom-for-rent/1515567563,2020-08-13,43.7870977,43.7870977,M2R 1Z8,M2R,apartment,0,1,False,True,"Contact Timbercreek Communities today! From the new windows and chocolate parquet floors to the new kitchen and lighting, everything is ready for your move! You'll be moments away from all the major highways, premium shopping at Promenade Mall, upscale dining, entertainment and more! Public transit is right at your doorstep, providing easy access to York University & Finch station.",Kijiji
k_1513433997,"The Devon - 2 Bedroom, 1 Bathroom for Rent",2314,842,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/6zAAAOSwAmNfFvP8/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-devon-2-bedroom-1-bathroom-for-rent/1513433997,2020-08-13,43.73988689999999,43.73988689999999,M5M 3A4,M5M,apartment,2,1,False,True,"Contact Timbercreek Communities today! Live at 161 Wilson Avenue,  just just steps away from the trendy shops and restaurants on Avenue Rd, and with easy access to the 401, TTC and the York Mills Subway Station. This building has bright spacious suites, and features an outdoor pool on premise too.",Kijiji
k_1505787743,"100 Tyndall Avenue - 2 Bedroom, 1 Bathroom for Rent",2439,850,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/KLAAAOSw5VVe7J~f/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/100-tyndall-avenue-2-bedroom-1-bathroom-for-rent/1505787743,2020-08-13,43.6364183,43.6364183,M6K 2E2,M6K,apartment,2,1,False,True,"photos depict similar suite finishes, not actual suite",Kijiji
k_1505774801,"Broadview Mansions - 0 Bedroom, 1 Bathroom for Rent",1739,438,https://i.ebayimg.com/00/s/NzY4WDExNTE=/z/KPMAAOSwDjhfBhke/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/broadview-mansions-0-bedroom-1-bathroom-for-rent/1505774801,2020-08-13,43.6724109,43.6724109,M4K 2N8,M4K,apartment,0,1,False,True,"Contact Timbercreek Communities today! You simply must see this designer-inspired renovation located in the one of the most sought-after neighbourhoods in Toronto. It features a new kitchen with modern stainless steel appliances, an upgraded bathroom, chocolate-brown parquet flooring and lots more. You'll be close to the best of The Danforth – shops, restaurants, Riverdale Park and trails!",Kijiji
k_1508851030,1 Bedroom Apartment - Renovated w/ In-Suite Laundry! Call now!,1849,629,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/WYMAAOSwo8te9zfv/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-renovated-w-in-suite-laundry-call-now/1508851030,2020-08-13,43.73988689999999,43.73988689999999,M5M 3A4,M5M,apartment,1,1,False,True,"photos depict similar suite finishes, not actual suite",Kijiji
k_1508850964,"Broadview Mansions - 1 Bedroom, 1 Bathroom for Rent",2169,645,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/i64AAOSwGD9e9zfX/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/broadview-mansions-1-bedroom-1-bathroom-for-rent/1508850964,2020-08-13,43.6724109,43.6724109,M4K 2N8,M4K,apartment,1,1,False,True,"Contact Timbercreek Communities today! You simply must see this designer-inspired renovation located in the one of the most sought-after neighbourhoods in Toronto. It features a new kitchen with modern stainless steel appliances, an upgraded bathroom, chocolate-brown parquet flooring and lots more. You'll be close to the best of The Danforth – shops, restaurants, Riverdale Park and trails!",Kijiji
k_1514834713,"157 & 165 Jameson Avenue - 1 Bedroom, 1 Bathroom for Rent",1779,741,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/mqIAAOSw1U1fIHej/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/157-165-jameson-avenue-1-bedroom-1-bathroom-for-rent/1514834713,2020-08-13,43.6376809,43.6376809,M6K 2Y4,M6K,apartment,1,1,False,True,"photos depict similar suite finishes, not actual suite",Kijiji
k_1508850891,"Garden View Apartments - 2 Bedroom, 1 Bathroom for Rent",2059,800,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/aYAAAOSwvvJfELoc/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/garden-view-apartments-2-bedroom-1-bathroom-for-rent/1508850891,2020-08-13,43.6618894,43.6618894,M5A 2S4,M5A,apartment,2,1,False,True,"Contact Timbercreek Communities today! Toronto's notorious traffic? Forget about it!  You can walk to Ryerson, George Brown, Eaton Centre and the financial district. Transit options, from subway to streetcar and buses, are nearby. Your new home features upgraded in-suite finishes, and spacious living and kitchen areas. Your balcony is the perfect place to unwind and enjoy a great view of the city.",Kijiji
k_1508850782,1 Bedroom Apartment - East York - Renovated - Amazing Views!,1709,466,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/10cAAOSwdD9e9zeU/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-east-york-renovated-amazing-views/1508850782,2020-08-13,43.6882914,43.6882914,M4K 2E2,M4K,apartment,1,1,False,True,"photos depict similar suite finishes, not actual suite",Kijiji
k_1511014862,Bachelor - Upper Beaches! Spacious Upgraded Suites! Call now!,1569,636,https://i.ebayimg.com/00/s/NDY1WDcwMA==/z/NoIAAOSwkVRfBhks/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-upper-beaches-spacious-upgraded-suites-call-now/1511014862,2020-08-13,43.678792,43.678792,M4E 1R1,M4E,apartment,0,1,False,True,"photos depict similar suite finishes, not actual suite",Kijiji
k_1505774565,Bachelor - Eglinton/Dufferin - Quiet Community-Family Friendly,1479,389,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/kS8AAOSw3W9e4WA7/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-eglinton-dufferin-quiet-community-family-friendly/1505774565,2020-08-13,43.6935989,43.6935989,M6E 3M1,M6E,apartment,0,1,False,True,"photos depict similar suite finishes, not actual suite",Kijiji
k_1512938365,"Manhattan Towers - 2 Bedroom, 1 Bathroom for Rent",2459,740,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/tUgAAOSw6PJfE1Yh/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/manhattan-towers-2-bedroom-1-bathroom-for-rent/1512938365,2020-08-13,43.7102699,43.7102699,M4P 1V1,M4P,apartment,2,1,False,True,"Contact Timbercreek Communities today! Few neighbourhoods in Toronto can offer what Yonge & Eglinton does. Everything is right here – shopping, restaurants, coffee shops, a movie theatre, subway and buses, the list goes on and on. And so does the list of quality amenities you'll enjoy: dark parquet flooring, new kitchen with new stainless steel appliances and a brand new bathroom.",Kijiji
k_1516443332,"Broadview Mansions - 2 Bedroom, 1 Bathroom for Rent",2519,782,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/bA8AAOSw4wVfLBO0/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/broadview-mansions-2-bedroom-1-bathroom-for-rent/1516443332,2020-08-13,43.6724109,43.6724109,M4K 2N8,M4K,apartment,2,1,False,True,"Contact Timbercreek Communities today! You simply must see this designer-inspired renovation located in the one of the most sought-after neighbourhoods in Toronto. It features a new kitchen with modern stainless steel appliances, an upgraded bathroom, chocolate-brown parquet flooring and lots more. You'll be close to the best of The Danforth – shops, restaurants, Riverdale Park and trails!",Kijiji
k_1505746767,"Manhattan Towers - 1 Bedroom, 1 Bathroom for Rent",1829,565,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/EO0AAOSwjVFfBuuo/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/manhattan-towers-1-bedroom-1-bathroom-for-rent/1505746767,2020-08-13,43.7102699,43.7102699,M4P 1V1,M4P,apartment,1,1,False,True,"Contact Timbercreek Communities today! Few neighbourhoods in Toronto can offer what Yonge & Eglinton does. Everything is right here – shopping, restaurants, coffee shops, a movie theatre, subway and buses, the list goes on and on. And so does the list of quality amenities you'll enjoy: dark parquet flooring, new kitchen with new stainless steel appliances and a brand new bathroom.",Kijiji
k_1505746770,"Manhattan Towers - 0 Bedroom, 1 Bathroom for Rent",1459,380,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/gBcAAOSwilRfBuup/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/manhattan-towers-0-bedroom-1-bathroom-for-rent/1505746770,2020-08-13,43.7102699,43.7102699,M4P 1V1,M4P,apartment,0,1,False,True,"Contact Timbercreek Communities today! Few neighbourhoods in Toronto can offer what Yonge & Eglinton does. Everything is right here – shopping, restaurants, coffee shops, a movie theatre, subway and buses, the list goes on and on. And so does the list of quality amenities you'll enjoy: dark parquet flooring, new kitchen with new stainless steel appliances and a brand new bathroom.",Kijiji
k_1505746766,1 Bedroom - Yonge/Eglinton - Renovated - Quiet Neighbourhood,1789,692,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/tmEAAOSwmI9e60cs/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-yonge-eglinton-renovated-quiet-neighbourhood/1505746766,2020-08-13,43.7100082,43.7100082,M4R 1E7,M4R,apartment,1,1,False,True,"photos depict similar suite finishes, not actual suite",Kijiji
k_1513238004,Newly built Studio Apartment - Yonge and Wellesley,1600,270,https://i.ebayimg.com/00/s/MTYwMFg3NDA=/z/FTYAAOSwChpfFfQj/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-built-studio-apartment-yonge-and-wellesley/1513238004,2020-07-20,43.6673904,43.6673904,M4Y 1L5,M4Y,apartment,0,1,False,True,"Moving to Vancouver end of August, so looking for someone to take over the remaining of my lease on a newly built studio apartment (September 1 to November 30). A little flexible with rent ( please call if you would like to discuss)",Kijiji
k_1515948911,"Parkway Forest Towers - 3 Bedroom, 2 Bathroom, Walk In for Rent",2909,1160,https://i.ebayimg.com/00/s/NzAzWDEyNTA=/z/EAAAAOSwUgBfKHbm/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkway-forest-towers-3-bedroom-2-bathroom-walk-in-for-rent/1515948911,2020-08-13,43.7733049,43.7733049,M2J 1L6,M2J,apartment,3,2,False,True,"Contact Timbercreek Communities today! Parkway Forest Towers is located in the revitalized Don Mills and Sheppard neighbourhood. This location can't be beat! Within minutes you'll find a brand new community centre surrounded by bright landscape, public transit, easy access to major highways, and modern conveniences at your doorstep.",Kijiji
k_1505787752,"85 Wellesley - 2 Bedroom, 1 Bathroom for Rent",2409,935,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/Cx0AAOSwEDde7J~g/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/85-wellesley-2-bedroom-1-bathroom-for-rent/1505787752,2020-08-13,43.6655881,43.6655881,M4Y 1H8,M4Y,apartment,2,1,False,True,"photos depict similar suite finishes, not actual suite",Kijiji
k_1511215931,2 Bedroom - Eglinton/Dufferin - Quiet Community-Family Friendly,1989,747,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/87cAAOSwOMBfB3HY/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-eglinton-dufferin-quiet-community-family-friendly/1511215931,2020-08-13,43.6935989,43.6935989,M6E 3M1,M6E,apartment,2,1,False,True,"photos depict similar suite finishes, not actual suite",Kijiji
k_1505746756,1 Bedroom - Eglinton/Dufferin - Quiet Community-Family Friendly,1679,564,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/EhsAAOSw3-te4UKI/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-eglinton-dufferin-quiet-community-family-friendly/1505746756,2020-08-13,43.6935989,43.6935989,M6E 3M1,M6E,apartment,1,1,False,True,"photos depict similar suite finishes, not actual suite",Kijiji
k_1505774490,Bachelor Apartment - East York - Renovated - Amazing Views!,1579,393,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/VLoAAOSwFpBe4WAs/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-east-york-renovated-amazing-views/1505774490,2020-08-13,43.6882914,43.6882914,M4K 2E2,M4K,apartment,0,1,False,True,"photos depict similar suite finishes, not actual suite",Kijiji
k_1505788383,2 Bedrooms Apartment for Rent - 1340 Danforth Road,1999,990,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/ZYkAAOSwNEhfKxJt/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedrooms-apartment-for-rent-1340-danforth-road/1505788383,2020-08-13,43.7434371,43.7434371,M1J 1G2,M1J,apartment,2,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505788422,2 Bedrooms Apartment for Rent - 1360 Danforth Road,2149,1099,https://i.ebayimg.com/00/s/NzY4WDExNTE=/z/hgAAAOSw-o9fKxJv/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedrooms-apartment-for-rent-1360-danforth-road/1505788422,2020-08-13,43.74496569999999,43.74496569999999,M1J 1G4,M1J,apartment,2,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505788424,1 Bedroom Apartment for Rent - 1360 Danforth Road,1749,856,https://i.ebayimg.com/00/s/NzY4WDExNTE=/z/newAAOSwunhfKxJv/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-1360-danforth-road/1505788424,2020-08-13,43.74496569999999,43.74496569999999,M1J 1G4,M1J,apartment,1,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505788098,2 Bedrooms Move-in Today! Apartment for Rent - 15 Dundonald...,2420,740,https://i.ebayimg.com/00/s/NzY4WDExNTE=/z/Pa0AAOSw3jZfLSvI/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedrooms-move-in-today-apartment-for-rent-15-dundonald/1505788098,2020-08-13,43.66582630000001,43.66582630000001,M4Y 1K4,M4Y,apartment,2,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505787869,1 Bedroom Apartment for Rent - 77 Wellesley Street East,2079,627,https://i.ebayimg.com/00/s/NjgzWDEwMjQ=/z/nkIAAOSwdrdfLSvH/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-77-wellesley-street-east/1505787869,2020-08-13,43.6656556,43.6656556,M4Y 1H7,M4Y,apartment,1,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505788384,1 Bedroom Apartment for Rent - 1350 Danforth Road,1769,695,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/z5YAAOSwbdBfKxJs/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-1350-danforth-road/1505788384,2020-08-13,43.74424339999999,43.74424339999999,M1J 1G3,M1J,apartment,1,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505788387,2 Bedrooms Apartment for Rent - 1350 Danforth Road,2099,995,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/9I4AAOSw-OpfKxJv/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedrooms-apartment-for-rent-1350-danforth-road/1505788387,2020-08-13,43.74424339999999,43.74424339999999,M1J 1G3,M1J,apartment,2,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505788482,1 Bedroom Apartment for Rent - 155 Wellesley Street East,1874,526,https://i.ebayimg.com/00/s/NjgzWDEwMjQ=/z/V50AAOSwL7tfLSvH/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-155-wellesley-street-east/1505788482,2020-08-13,43.66635369999999,43.66635369999999,M4Y 1J4,M4Y,apartment,1,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505750829,1 Bedroom Apartment for Rent - 750 Morningside Avenue,1879,744,https://i.ebayimg.com/00/s/NzY4WDExNTE=/z/egQAAOSwHX9fKxJg/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-750-morningside-avenue/1505750829,2020-08-13,43.7882295,43.7882295,M1C 3A1,M1C,apartment,1,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505788097,1 Bedroom Move-in Today! Apartment for Rent - 15 Dundonald...,2052,594,https://i.ebayimg.com/00/s/NjgzWDEwMjQ=/z/2TYAAOSwGOFfLSvJ/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-move-in-today-apartment-for-rent-15-dundonald/1505788097,2020-08-13,43.66582630000001,43.66582630000001,M4Y 1K4,M4Y,apartment,1,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505788060,1 Bedroom Move in Today! Apartment for Rent - 80 Wellesley...,2099,654,https://i.ebayimg.com/00/s/NjgzWDEwMjQ=/z/~ZEAAOSwp~JfLSvH/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-move-in-today-apartment-for-rent-80-wellesley/1505788060,2020-08-13,43.666131,43.666131,M4Y 1H3,M4Y,apartment,1,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505889723,1 Bedroom Apartment for Rent - 99 Dowling Avenue,1799,659,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/AVAAAOSw5VVe9l66/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-99-dowling-avenue/1505889723,2020-08-13,43.6357678,43.6357678,M6K 3A2,M6K,apartment,1,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1517871292,"Cozy Studio For Rent at King & Parliament, Downtown Toronto",1500,350,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/964AAOSwrF1fNb6E/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/cozy-studio-for-rent-at-king-parliament-downtown-toronto/1517871292,2020-08-13,43.6525725,43.6525725,M5A 1K6,M5A,condo,0,1,False,False,**Unit is vacant and welcome to showings**,Kijiji
